	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
443	110	1471250856	1	1	8	3	12	8	204526534
444	111	1476810820	1	0	1	1	8	5	204526534
445	29	1480766556	1	1	17	8	24	17	204526534
446	119	1510130746	1	1	21	12	3	2	204526534
447	91	0	0	0	3	1	3	2	204526534
448	102	0	0	0	16	8	14	4	204526534
449	92	0	0	0	2	0	6	4	204526534
450	83	0	0	0	8	5	15	8	204526534
451	80	0	0	0	4	0	5	2	204526534
452	33	0	0	0	22	11	26	13	204526534
453	107	0	0	0	7	4	7	5	204526534
454	79	0	0	0	11	6	5	3	204526534
455	78	0	0	0	5	2	7	4	204526534
456	52	0	0	0	3	1	7	2	204526534
457	40	0	0	0	14	7	14	4	204526534
458	90	0	0	0	8	4	22	9	204526534
459	113	0	0	0	6	2	2	2	204526534
460	3	0	0	0	9	3	15	9	204526534
461	100	0	0	0	16	6	20	12	204526534
462	120	0	0	0	1	1	7	3	204526534
463	121	0	0	0	0	0	0	0	204526534
464	74	1541931198	195	87	219	109	234	111	220638647
465	14	1543250149	172	98	274	133	336	131	220638647
466	11	1541146973	103	57	135	61	182	83	220638647
467	32	1543560121	61	29	135	76	147	72	220638647
468	93	1543557567	56	32	130	67	159	75	220638647
469	9	1543310006	45	22	158	79	198	81	220638647
470	86	1542707372	44	16	72	24	62	36	220638647
471	35	1541347381	43	22	215	108	273	127	220638647
472	21	1541420727	43	20	155	57	173	92	220638647
473	71	1540998172	35	17	78	33	97	39	220638647
474	53	1542633406	35	11	55	22	81	43	220638647
475	44	1534800504	28	12	214	102	246	118	220638647
476	1	1532725393	28	8	161	70	219	112	220638647
477	62	1540994593	26	13	87	30	102	50	220638647
478	8	1542688983	25	14	150	66	217	95	220638647
479	23	1533873784	25	8	77	30	70	41	220638647
480	6	1535302757	23	13	121	52	164	74	220638647
481	51	1542140431	21	11	34	13	35	19	220638647
482	106	1541961807	20	6	66	26	79	40	220638647
483	25	1541183588	19	11	68	24	84	37	220638647
484	72	1541977035	19	9	30	12	53	25	220638647
485	120	1540407238	18	6	10	6	18	10	220638647
486	88	1531997745	18	10	44	20	50	26	220638647
487	42	1535475558	17	9	91	47	114	39	220638647
488	22	1529850214	16	7	85	44	109	39	220638647
489	104	1540387181	16	6	178	86	213	95	220638647
490	28	1529906050	16	11	89	45	121	52	220638647
