	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
552	90	1532261455	7	0	98	45	115	58	205562158
553	29	1524828031	7	4	141	79	145	72	205562158
554	40	1524849183	7	6	70	33	98	56	205562158
555	102	1493817510	6	4	66	38	96	50	205562158
556	69	1526492894	6	3	57	32	68	37	205562158
557	103	1528058607	5	3	33	22	68	30	205562158
558	61	1521046227	5	1	40	18	31	23	205562158
559	58	1526713758	5	4	30	14	62	36	205562158
560	85	1521712026	5	1	81	44	71	33	205562158
561	108	1532162954	5	2	102	61	66	35	205562158
562	33	1470289406	5	1	62	37	121	61	205562158
563	113	1527858589	4	2	14	4	19	9	205562158
564	80	1519306008	4	2	21	8	42	31	205562158
565	66	1525855636	4	2	19	9	21	14	205562158
566	84	1502467172	4	2	182	101	286	134	205562158
567	37	1525120629	4	1	73	42	97	50	205562158
568	64	1502453218	3	2	139	81	152	72	205562158
569	30	1523488365	3	2	227	125	205	104	205562158
570	79	1517740088	3	1	45	24	69	38	205562158
571	92	1511249063	3	1	22	11	30	12	205562158
572	112	1541959941	3	2	75	37	56	36	205562158
573	111	1507552639	3	2	42	17	36	22	205562158
574	105	1434965897	2	1	57	28	114	61	205562158
575	99	1507564837	2	1	171	93	250	139	205562158
576	91	1525853674	2	0	35	16	44	30	205562158
577	82	1475502326	2	1	52	18	102	57	205562158
578	50	1476275281	1	1	93	45	123	65	205562158
579	121	0	0	0	1	0	1	0	205562158
580	14	1521755425	127	61	412	225	597	329	151593943
581	84	1493985646	97	58	163	92	179	83	151593943
582	11	1489994734	90	44	217	105	264	141	151593943
583	2	1493810165	89	49	168	97	244	125	151593943
584	35	1494508849	89	51	298	158	379	210	151593943
585	53	1493307353	83	45	179	85	219	132	151593943
586	46	1511799851	78	56	120	66	140	81	151593943
587	28	1513649494	77	47	173	89	217	116	151593943
588	70	1494256891	76	47	79	53	156	69	151593943
589	25	1494859249	72	42	149	66	187	111	151593943
590	104	1494246488	68	42	263	132	271	146	151593943
591	34	1489837883	68	31	123	72	231	125	151593943
592	17	1511809702	67	34	146	66	161	106	151593943
593	4	1492795711	67	39	215	120	251	136	151593943
594	20	1494772573	60	32	163	98	185	94	151593943
595	43	1494253983	58	34	96	54	135	71	151593943
596	22	1493622406	56	37	194	114	230	105	151593943
597	96	1494681503	55	29	90	51	100	56	151593943
598	7	1511791490	54	26	296	177	361	187	151593943
599	42	1464132535	51	30	134	82	172	79	151593943
600	8	1493982412	51	30	257	139	353	182	151593943
601	21	1494347111	50	29	248	133	334	190	151593943
602	73	1494399348	49	23	103	57	173	94	151593943
603	16	1512923243	49	20	116	61	150	82	151593943
604	39	1494065016	46	25	135	73	213	119	151593943
605	93	1511788654	45	23	197	95	266	147	151593943
606	41	1494758858	43	22	173	94	217	118	151593943
607	69	1512937343	42	26	109	51	120	69	151593943
608	51	1514559310	42	24	103	46	120	64	151593943
609	26	1494410171	41	25	296	147	274	159	151593943
610	57	1494320932	39	19	128	84	166	87	151593943
611	86	1494577523	39	21	223	98	228	141	151593943
612	52	1494223626	38	23	26	11	53	29	151593943
613	77	1494228743	36	21	66	38	48	25	151593943
614	75	1511813336	36	20	182	112	244	121	151593943
615	27	1494419940	35	22	120	70	114	55	151593943
616	44	1494078628	34	14	257	143	317	189	151593943
617	29	1494051225	31	18	110	59	121	53	151593943
618	37	1490343086	30	17	70	45	88	38	151593943
619	63	1494003734	30	14	103	54	143	74	151593943
620	88	1489925526	29	14	121	69	154	90	151593943
621	15	1511816068	29	16	74	32	83	42	151593943
622	64	1514243851	29	14	78	37	105	52	151593943
623	1	1484518355	29	16	249	139	272	152	151593943
624	47	1493806047	28	13	144	87	149	79	151593943
625	71	1490606232	28	13	166	89	176	83	151593943
626	32	1489902312	27	11	190	108	250	147	151593943
627	5	1493098369	26	13	205	115	239	124	151593943
628	9	1494326651	26	12	348	195	438	240	151593943
629	31	1494494434	26	19	71	42	92	47	151593943
630	56	1494769223	26	15	88	46	125	74	151593943
631	6	1494309333	25	14	187	102	206	102	151593943
632	106	1511821369	25	9	124	66	164	94	151593943
633	23	1493731247	24	12	118	55	141	71	151593943
634	62	1494496789	24	13	160	86	205	113	151593943
635	19	1493443929	24	13	99	57	149	84	151593943
636	109	1493977043	23	18	61	30	66	31	151593943
637	12	1512532322	23	8	83	39	113	62	151593943
638	97	1493991160	22	13	120	66	140	81	151593943
639	40	1485258691	21	12	70	33	85	42	151593943
640	59	1465138077	21	13	110	55	124	62	151593943
641	10	1494146804	21	13	105	51	108	62	151593943
642	72	1514178998	21	8	85	52	104	50	151593943
643	45	1493545952	20	13	72	39	78	45	151593943
644	48	1493722897	19	9	141	91	143	70	151593943
645	54	1490770757	19	7	110	63	146	77	151593943
646	36	1487936525	19	9	154	92	208	94	151593943
647	30	1484214589	19	12	154	85	159	68	151593943
648	18	1473704330	18	10	119	67	172	92	151593943
649	87	1514246721	18	10	81	40	132	67	151593943
650	81	1494237274	18	12	40	25	72	36	151593943
651	67	1483993420	17	10	154	96	215	104	151593943
652	76	1494232403	17	7	79	47	109	67	151593943
653	60	1484158427	17	7	44	19	61	35	151593943
654	100	1494396318	16	9	95	55	122	63	151593943
655	99	1490190475	16	7	127	58	161	90	151593943
656	83	1494072347	15	6	47	25	73	35	151593943
657	49	1494570388	15	6	72	35	85	46	151593943
658	38	1490043687	14	8	37	13	32	15	151593943
659	101	1494157275	14	4	83	39	126	69	151593943
660	94	1494503005	14	6	79	35	82	40	151593943
661	79	1513370440	14	6	60	31	64	37	151593943
662	102	1494323311	13	11	124	71	148	70	151593943
663	89	1486814553	13	5	33	14	60	38	151593943
664	50	1454456228	12	5	143	84	141	72	151593943
665	95	1493370240	11	3	82	38	64	42	151593943
666	98	1493118762	11	2	114	55	141	73	151593943
667	90	1494048295	10	4	73	41	98	50	151593943
668	61	1492936825	10	4	25	13	37	21	151593943
669	3	1466694453	10	4	42	15	49	31	151593943
670	112	1513747659	8	3	57	32	52	26	151593943
671	80	1487770703	8	4	51	27	62	36	151593943
672	85	1472749124	8	5	77	44	103	41	151593943
673	58	1456376011	7	1	48	17	42	26	151593943
674	91	1478605372	7	5	38	15	30	18	151593943
675	55	1493965653	7	3	56	31	74	41	151593943
676	33	1465126783	6	4	55	34	89	38	151593943
677	65	1490202508	6	3	56	27	61	36	151593943
678	68	1514561243	6	0	95	44	118	70	151593943
679	13	1493112358	6	1	94	47	124	78	151593943
680	103	1494317872	5	2	33	20	41	22	151593943
681	114	1504747373	5	2	29	16	40	24	151593943
682	111	1494334487	5	4	27	13	26	17	151593943
683	110	1473936950	5	3	49	28	62	34	151593943
684	74	1456420328	4	3	345	178	546	294	151593943
685	92	1494429585	3	1	24	11	25	11	151593943
686	113	1488084387	2	0	9	5	10	6	151593943
687	66	1440786359	1	0	21	9	22	13	151593943
688	107	1401969349	1	0	50	27	71	47	151593943
689	82	1474045917	1	0	55	23	76	45	151593943
690	119	1523337351	1	0	1	1	1	0	151593943
691	105	1456395665	1	0	52	29	72	41	151593943
692	78	0	0	0	38	15	35	15	151593943
693	108	0	0	0	6	5	9	5	151593943
694	120	0	0	0	2	1	5	5	151593943
695	121	0	0	0	0	0	0	0	151593943
696	74	1541290189	519	287	246	111	450	235	195183065
697	97	1539525948	365	197	128	70	131	71	195183065
698	11	1540056253	325	174	208	102	302	169	195183065
699	7	1540676822	247	133	392	215	374	181	195183065
700	18	1538059402	157	99	145	75	180	90	195183065
701	26	1541193490	156	82	311	144	310	170	195183065
702	14	1539455248	149	83	504	263	492	260	195183065
703	34	1535740506	103	57	123	57	238	111	195183065
704	8	1539087689	88	51	317	172	419	205	195183065
705	41	1541271654	68	38	172	70	230	122	195183065
706	21	1532464334	58	32	225	113	310	165	195183065
707	46	1543089442	53	30	76	36	110	60	195183065
708	39	1536147445	47	21	120	59	205	99	195183065
709	76	1533847165	46	25	76	36	88	56	195183065
710	86	1538312708	43	17	224	100	280	157	195183065
711	109	1538832285	37	14	58	31	80	43	195183065
712	20	1531000987	32	16	132	77	166	73	195183065
713	1	1511027054	27	14	204	101	251	142	195183065
714	17	1536343726	26	11	134	68	252	127	195183065
715	16	1523656800	24	9	160	82	165	87	195183065
716	95	1533837166	23	13	101	66	74	38	195183065
717	29	1516053827	23	10	108	57	120	63	195183065
718	23	1538780120	23	9	105	44	181	99	195183065
719	72	1527598721	22	10	94	41	80	40	195183065
720	10	1539469959	22	10	103	52	100	55	195183065
721	22	1509728916	22	9	213	131	258	115	195183065
722	73	1541275806	21	11	81	29	111	55	195183065
723	13	1532472154	20	9	56	22	104	60	195183065
724	93	1532113601	20	12	218	112	283	158	195183065
725	2	1533851930	19	7	266	128	230	118	195183065
726	114	1536947498	19	10	59	27	79	44	195183065
727	119	1539373180	19	6	12	7	36	18	195183065
728	6	1536134677	16	8	163	88	199	93	195183065
729	98	1528031377	15	2	118	59	146	89	195183065
730	9	1540680131	15	7	424	248	424	197	195183065
731	88	1520721074	14	10	93	50	132	73	195183065
732	35	1484550607	14	8	234	127	290	145	195183065
733	30	1490046010	14	5	168	96	189	104	195183065
734	70	1538861483	14	5	79	50	109	49	195183065
735	54	1538771427	14	7	113	64	121	62	195183065
736	79	1491032262	14	4	62	36	68	36	195183065
737	106	1533388034	12	2	101	45	140	82	195183065
738	33	1539896781	12	4	80	45	98	46	195183065
739	50	1468616798	12	5	89	50	116	63	195183065
740	19	1532508584	11	6	86	44	133	69	195183065
741	94	1538141725	10	7	77	40	100	51	195183065
742	121	1543083615	9	6	5	2	10	5	195183065
743	56	1472669066	9	6	77	47	105	56	195183065
744	25	1532293099	9	3	129	65	148	81	195183065
745	82	1518896065	9	2	72	31	111	63	195183065
746	104	1515091699	8	2	190	97	214	114	195183065
747	28	1477596976	8	4	144	71	179	91	195183065
748	5	1507399415	8	1	182	96	252	122	195183065
749	65	1514401879	8	3	39	21	55	31	195183065
750	103	1472329702	7	1	48	24	43	28	195183065
751	55	1514582309	7	3	48	20	49	26	195183065
752	91	1468699850	7	3	57	33	36	28	195183065
753	57	1460708379	6	4	130	69	154	70	195183065
754	44	1511890159	6	2	263	152	307	160	195183065
755	84	1483694165	6	2	181	103	184	83	195183065
756	96	1498577159	5	3	94	59	80	35	195183065
757	59	1487674448	5	1	62	23	107	64	195183065
758	47	1520083511	5	2	87	47	103	47	195183065
759	87	1485845377	5	2	89	55	124	61	195183065
760	75	1533840238	5	2	120	61	214	92	195183065
761	42	1483396040	5	2	119	65	150	82	195183065
762	67	1509484291	5	4	133	70	196	94	195183065
763	45	1520016814	4	3	53	26	89	56	195183065
764	64	1434032369	4	0	94	49	109	58	195183065
765	31	1475258701	4	1	57	33	80	35	195183065
766	36	1539463194	3	0	166	100	221	99	195183065
767	40	1535286973	3	1	48	18	87	47	195183065
768	78	1507403788	3	2	35	24	41	20	195183065
769	38	1466622984	3	0	43	24	31	11	195183065
770	4	1443026517	3	1	131	71	170	85	195183065
771	71	1514580000	3	1	207	109	166	74	195183065
772	80	1478316907	3	2	49	22	48	32	195183065
773	27	1522443779	3	2	118	63	149	73	195183065
774	69	1513777038	3	0	71	36	95	42	195183065
775	12	1535829644	3	2	90	46	123	60	195183065
776	111	1470643726	3	1	34	10	47	32	195183065
777	60	1473228329	3	1	59	28	77	39	195183065
778	108	1521204914	2	1	21	15	36	20	195183065
779	53	1413713034	2	0	117	52	151	95	195183065
780	15	1516914192	2	2	46	21	66	35	195183065
781	77	1432115761	2	1	36	16	52	30	195183065
782	52	1463998518	2	0	42	23	68	35	195183065
783	89	1444283780	2	1	41	21	46	24	195183065
784	66	1441918875	2	0	35	14	19	9	195183065
785	62	1463996439	2	1	164	79	176	108	195183065
786	68	1474527802	2	0	118	62	107	53	195183065
787	63	1540673338	2	2	72	46	88	48	195183065
788	101	1438941421	2	1	112	50	127	65	195183065
789	61	1461363618	1	0	29	11	41	27	195183065
790	32	1464000717	1	1	138	73	169	84	195183065
791	120	1509491257	1	0	16	6	44	28	195183065
792	37	1483691851	1	1	39	22	80	37	195183065
793	99	1439580065	1	0	101	58	148	88	195183065
794	100	1522494882	1	0	71	35	129	63	195183065
795	83	1427696139	1	1	43	21	60	26	195183065
796	102	1421605901	1	1	49	35	55	20	195183065
797	51	1436207801	1	0	104	45	116	56	195183065
798	113	1506802875	1	1	13	8	19	10	195183065
799	105	1462654619	1	0	75	43	102	57	195183065
800	112	1482260062	1	0	73	32	85	48	195183065
801	107	1472072557	1	0	83	34	100	54	195183065
802	48	1423484314	1	0	101	55	135	73	195183065
803	49	1538426658	1	1	51	22	88	50	195183065
804	110	1425660349	1	0	38	22	71	30	195183065
805	58	0	0	0	37	19	42	26	195183065
806	92	0	0	0	13	8	28	13	195183065
807	43	0	0	0	47	25	73	39	195183065
808	81	0	0	0	54	31	88	56	195183065
809	3	0	0	0	47	17	56	33	195183065
810	90	0	0	0	68	27	98	51	195183065
811	85	0	0	0	75	46	117	46	195183065
812	21	1542484149	259	121	270	146	281	140	223264319
813	7	1543677090	123	70	297	147	367	174	223264319
814	17	1537464184	112	62	140	70	219	110	223264319
815	9	1543653953	111	63	352	183	415	208	223264319
816	93	1538078616	109	53	215	114	320	178	223264319
817	11	1538904111	93	52	264	128	337	169	223264319
818	8	1543680003	91	46	358	184	446	217	223264319
819	44	1543563956	90	55	303	170	437	223	223264319
820	1	1541071330	89	49	264	118	314	163	223264319
821	2	1542486301	83	44	203	115	266	129	223264319
822	14	1538923447	81	39	553	304	627	292	223264319
823	106	1541502239	80	45	120	50	186	89	223264319
824	18	1537524710	70	38	135	70	209	96	223264319
825	23	1540316155	68	26	150	69	198	106	223264319
826	46	1541505681	67	33	95	45	116	64	223264319
827	25	1541140710	66	37	164	68	188	106	223264319
828	39	1538247724	65	33	132	61	190	102	223264319
829	104	1539630466	64	34	259	129	359	181	223264319
830	10	1539331379	59	24	116	53	129	72	223264319
831	34	1531043544	59	24	155	68	264	151	223264319
832	53	1537199349	57	27	134	55	158	91	223264319
833	6	1543575613	57	30	163	82	280	139	223264319
834	76	1538081820	56	27	77	42	124	57	223264319
835	16	1521650992	56	28	193	98	184	90	223264319
836	98	1543473554	52	31	151	76	164	75	223264319
837	107	1518644830	52	21	81	32	87	45	223264319
838	113	1543660961	52	21	32	12	41	17	223264319
839	74	1519852289	51	22	468	240	536	281	223264319
840	35	1543578171	50	27	247	119	388	217	223264319
841	48	1543491757	47	21	159	81	178	85	223264319
842	22	1541619233	45	24	199	107	218	85	223264319
843	95	1542489827	44	23	98	54	136	75	223264319
844	63	1541483921	43	18	130	75	163	90	223264319
845	41	1541159227	43	24	169	79	203	103	223264319
846	59	1538240622	39	18	85	36	133	80	223264319
847	94	1543404887	35	22	104	56	162	83	223264319
848	73	1541143193	31	14	114	65	140	79	223264319
849	88	1531336485	31	20	115	42	140	67	223264319
850	12	1538075380	30	14	85	43	129	70	223264319
851	54	1520924261	30	21	155	84	185	95	223264319
852	26	1539421721	28	15	291	143	269	131	223264319
853	114	1541673609	28	15	83	48	124	65	223264319
854	19	1519568771	28	11	121	61	161	77	223264319
855	56	1538155141	26	11	73	37	128	68	223264319
856	42	1537802258	25	18	150	87	203	86	223264319
857	109	1541146162	24	9	66	40	105	49	223264319
858	72	1521487619	23	11	92	43	111	62	223264319
859	96	1542363714	23	13	79	47	115	57	223264319
860	75	1537433740	22	15	146	72	202	94	223264319
861	81	1537988810	22	11	95	49	105	52	223264319
862	36	1539535816	22	10	190	111	250	108	223264319
863	5	1543668401	21	7	180	110	229	111	223264319
864	67	1520066644	20	10	172	98	214	91	223264319
865	70	1537730196	20	7	103	57	153	79	223264319
866	28	1542821060	20	15	189	99	237	108	223264319
867	86	1543407574	19	9	250	109	239	138	223264319
868	120	1543340362	19	6	34	14	29	12	223264319
869	97	1505677404	19	12	153	68	193	121	223264319
870	62	1518967510	17	4	158	73	173	98	223264319
871	40	1530957162	17	7	82	38	95	46	223264319
872	47	1512156387	17	5	108	57	125	67	223264319
873	4	1506102332	17	10	171	87	226	112	223264319
874	99	1531294022	16	5	146	78	162	81	223264319
875	15	1537461395	16	10	65	33	88	49	223264319
876	13	1520003299	16	8	98	39	109	64	223264319
877	78	1542874589	16	8	33	16	41	17	223264319
878	49	1538072141	16	12	77	36	119	64	223264319
879	52	1540313389	15	6	37	18	69	38	223264319
880	51	1543649769	15	4	106	52	109	47	223264319
881	80	1513022954	15	8	49	30	53	35	223264319
882	32	1537609807	13	7	191	93	243	106	223264319
883	43	1521562931	13	9	55	25	81	42	223264319
884	38	1520955867	12	4	45	15	41	19	223264319
885	89	1502538860	12	9	43	19	47	27	223264319
886	58	1538907148	12	5	46	26	57	32	223264319
887	105	1494926519	11	3	78	41	114	63	223264319
888	90	1518548880	11	5	114	57	112	55	223264319
889	110	1542872407	10	7	57	26	95	48	223264319
890	101	1519319852	10	4	85	35	108	54	223264319
891	45	1536596016	10	4	79	39	79	42	223264319
892	65	1520179226	9	2	43	15	48	26	223264319
893	112	1513951377	9	3	59	30	71	48	223264319
894	68	1521626562	9	5	123	68	106	64	223264319
895	100	1529053175	9	5	114	55	134	64	223264319
896	69	1543670801	8	5	70	36	85	54	223264319
897	57	1543657877	8	6	136	75	138	55	223264319
898	64	1519549063	8	3	90	48	114	53	223264319
899	85	1538895390	8	1	50	25	93	40	223264319
900	29	1513408372	8	2	88	45	114	54	223264319
901	79	1513866919	7	3	62	24	77	41	223264319
902	71	1521620779	6	2	127	66	192	81	223264319
903	77	1493370132	6	3	38	20	59	24	223264319
904	55	1518206078	6	1	55	27	61	28	223264319
905	33	1519749149	6	4	77	47	105	64	223264319
906	111	1476676231	6	3	56	23	43	29	223264319
907	20	1519933191	6	4	116	66	151	72	223264319
908	61	1505847127	6	3	56	23	40	19	223264319
909	108	1543582760	5	2	45	20	42	20	223264319
910	84	1541518065	5	3	143	76	209	102	223264319
911	31	1521543772	5	3	73	41	89	33	223264319
912	60	1502534995	5	2	98	53	88	45	223264319
913	103	1503904965	4	1	43	22	47	17	223264319
914	3	1512308526	4	2	60	26	55	24	223264319
915	87	1519213314	4	2	103	39	129	57	223264319
916	82	1511561134	4	1	58	23	99	59	223264319
917	50	1489325181	4	1	118	62	92	43	223264319
918	91	1491655802	3	2	30	10	41	26	223264319
919	37	1490425131	3	2	54	24	78	36	223264319
920	30	1521475781	3	2	125	63	153	85	223264319
921	83	1458385934	2	1	55	27	65	24	223264319
922	121	1543580501	2	1	8	3	18	5	223264319
923	102	1430993598	2	2	66	35	98	49	223264319
924	119	1520450390	2	1	18	8	34	12	223264319
925	27	1451212187	1	0	162	87	150	66	223264319
926	92	1537181305	1	0	25	15	27	20	223264319
927	66	0	0	0	21	9	19	12	223264319
